codigo;CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB;MEDIA_DOL;SITUACAO
6649;2015;11;12019000;21;160;RS;1017700;341980;341979642;130774213;3.81;1
6650;2015;6;12019000;21;455;MT;817800;5856;5855960;2173860;3.12;0
6651;2015;6;12019000;21;607;MT;227600;44702;44701935;16866563;3.12;1
6652;2015;7;12019000;21;399;PI;517600;74;73580;30580;3.26;0
6653;2015;5;12019000;21;160;SC;917800;131487;131486736;54146535;3.08;1
6654;2015;5;12019000;21;190;GO;817800;99;99100;36615;3.08;0
6655;2015;6;12019000;21;240;RS;927700;1592;1592456;596882;3.12;0
6656;2015;5;12019000;21;81;SP;917800;1245;1244760;511845;3.08;0
6657;2015;10;12019000;21;776;TO;327600;9700;9700000;3756891;3.88;0
6658;2015;10;12019000;21;245;TO;517600;68;67880;25617;3.88;0
6659;2015;9;12019000;21;160;SP;917800;5944;5943961;2169947;3.93;0
6660;2015;8;12019000;21;160;PR;927700;241174;241175642;90161731;3.55;1
6661;2015;9;12019000;21;728;RS;1017700;4240;4239833;1263470;3.93;0
6662;2015;5;12019000;21;820;RO;227600;27511;27511375;10318967;3.08;1
6663;2015;4;12019000;21;23;TO;517600;6000;6000000;2494080;3.04;0
6664;2015;8;12019000;21;160;DF;817800;300;300000;117600;3.55;0
6665;2015;11;12019000;21;245;RS;1017700;108505;108504545;38973252;3.81;1
6666;2015;5;12019000;21;161;MS;917800;1264;1263830;509273;3.08;0
6667;2015;4;12019000;21;160;SP;917800;10945;10945479;4280420;3.04;1
6668;2015;3;12019000;21;372;MS;917800;18177;18177274;6873010;3.08;1
6669;2015;9;12019000;21;160;DF;817800;25;25000;9875;3.93;0
6670;2015;7;12019000;21;386;TO;327600;1401;1400797;527078;3.26;0
6671;2015;3;12019000;21;776;MA;327600;2500;2500000;1184000;3.08;0
6672;2015;3;12019000;21;245;PA;327600;571;571000;237930;3.08;0
6673;2015;6;12019000;21;160;TO;327600;142746;142746319;54726082;3.12;1
6674;2015;6;12019000;21;240;PR;927700;38549;38549147;14657278;3.12;1
6675;2015;7;12019000;21;776;MG;727600;23243;23242786;8832500;3.26;1
6676;2015;3;12019000;21;160;PA;327600;592;591612;238054;3.08;0
6677;2015;5;12019000;21;776;MA;327600;21335;21335000;8307035;3.08;1
6678;2015;5;12019000;21;372;SP;817800;73954;73954787;28527315;3.08;1
6679;2015;6;12019000;21;573;RS;227600;1257;1257045;475414;3.12;0
6680;2015;5;12019000;21;245;PI;327600;32569;32569090;12452185;3.08;1
6681;2015;8;12019000;21;160;PR;917800;534715;534712235;205027872;3.55;1
6682;2015;5;12019000;21;53;MT;327600;10295;10295150;3971148;3.08;0
6683;2015;8;12019000;21;776;GO;727600;57530;57530165;22170090;3.55;1
6684;2015;8;12019000;21;53;MT;327600;11700;11700000;4675632;3.55;1
6685;2015;10;12019000;21;776;PA;327600;1618;1617610;629622;3.88;0
6686;2015;8;12019000;21;455;MG;817800;3330;3330190;1289013;3.55;0
6687;2015;7;12019000;21;160;RS;817800;36;36020;13733;3.26;0
6688;2015;5;12019000;21;386;MS;817800;600;600000;250128;3.08;0
6689;2015;12;12019000;21;245;MT;217602;58562;58563787;22301545;3.88;1
6690;2015;7;12019000;21;245;MT;227600;46733;46734377;17584744;3.26;1
6691;2015;3;12019000;21;160;RS;927700;4579;4578619;1880460;3.08;0
6692;2015;3;12019000;21;776;SP;817800;12484;12483696;5062674;3.08;1
6693;2015;3;12019000;21;776;MG;817800;960;960470;374955;3.08;0
6694;2015;7;12019000;21;161;MS;817800;10321;10321000;3827355;3.26;0
6695;2015;7;12019000;21;776;MS;917800;3566;3565760;1369949;3.26;0
6696;2015;7;12019000;21;756;MT;917800;2425;2425066;946584;3.26;0
6697;2015;3;12019000;21;372;PR;917800;18696;18695426;7068929;3.08;1
6698;2015;4;12019000;21;399;PR;917800;920;920080;494263;3.04;0
6699;2015;5;12019000;21;160;MT;817800;1378846;1378850339;530854748;3.08;1
6700;2015;7;12019000;21;776;MS;817800;6200;6200000;2347189;3.26;0
6701;2015;5;12019000;21;573;MS;817800;39080;39080559;14270019;3.08;1
6702;2015;5;12019000;21;383;PA;217602;3400;3400000;1344292;3.08;0
6703;2015;6;12019000;21;240;MG;727600;11144;11142625;4261287;3.12;1
6704;2015;9;12019000;21;160;RS;1017700;1137241;1137242874;443074254;3.93;1
6705;2015;7;12019000;21;455;PR;917800;3519;3519200;1415499;3.26;0
6706;2015;11;12019000;21;676;MT;925251;32120;32120364;13408967;3.81;1
6707;2015;5;12019000;21;573;GO;727600;1000;1000000;384000;3.08;0
6708;2015;9;12019000;21;190;MT;917800;999;999132;377233;3.93;0
6709;2015;8;12019000;21;776;MS;917800;4871;4870260;1858840;3.55;0
6710;2015;5;12019000;21;161;SP;927700;875;874530;339432;3.08;0
6711;2015;8;12019000;21;827;MT;227600;29594;29593924;11396325;3.55;1
6712;2015;8;12019000;21;399;TO;517600;4000;4000000;1557171;3.55;0
6713;2015;7;12019000;21;160;DF;817800;6482;6481805;2454773;3.26;0
6714;2015;9;12019000;21;573;PA;217602;6006;6006490;2352202;3.93;0
6715;2015;4;12019000;21;573;RO;210200;18621;18621170;7143453;3.04;1
6716;2015;8;12019000;21;160;SP;917800;602;601914;235003;3.55;0
6717;2015;6;12019000;21;372;MS;817800;13923;13922548;5481239;3.12;1
6718;2015;11;12019000;21;160;SC;1017700;61076;61076185;23956523;3.81;1
6719;2015;6;12019000;21;53;MT;217602;972;972403;373705;3.12;0
6720;2015;3;12019000;21;776;GO;727600;25375;25374942;9994758;3.08;1
6721;2015;3;12019000;21;776;SP;917800;6286;6285260;2542707;3.08;0
6722;2015;9;12019000;21;190;GO;817800;200;200000;78000;3.93;0
6723;2015;7;12019000;21;160;BA;817800;1600;1600000;592000;3.26;0
6724;2015;11;12019000;21;337;RR;260152;99;99200;36749;3.81;0
6725;2015;6;12019000;21;776;RS;1017700;1802;1801500;673450;3.12;0
6726;2015;10;12019000;21;160;TO;727600;1392;1392162;540896;3.88;0
6727;2015;12;12019000;21;160;SP;917800;2834;2833825;1063278;3.88;0
6728;2015;7;12019000;21;573;MS;817800;198;198177;74347;3.26;0
6729;2015;7;12019000;21;628;TO;327600;7490;7490091;3002028;3.26;0
6730;2015;8;12019000;21;160;SC;927700;51911;51912646;19525423;3.55;1
6731;2015;3;12019000;21;160;MA;327600;86183;86182802;34978547;3.08;1
6732;2015;5;12019000;21;23;PA;217602;35365;35365148;13370147;3.08;1
6733;2015;3;12019000;21;160;MS;917800;89716;89714329;35219110;3.08;1
6734;2015;8;12019000;21;240;PA;327600;7000;7000000;2660000;3.55;0
6735;2015;3;12019000;21;245;MT;217602;53219;53219568;21152654;3.08;1
6736;2015;7;12019000;21;776;MT;727600;37200;37200816;14695714;3.26;1
6737;2015;6;12019000;21;160;MS;917800;122965;122963183;46431888;3.12;1
6738;2015;6;12019000;21;455;MG;817800;5236;5236090;1929619;3.12;0
6739;2015;8;12019000;21;160;TO;727600;2300;2300000;856890;3.55;0
6740;2015;8;12019000;21;161;MT;927700;60;60000;22929;3.55;0
6741;2015;5;12019000;21;160;MT;727600;204953;204951815;79731722;3.08;1
6742;2015;2;12019000;21;776;MT;727600;20000;20000000;7865164;2.79;1
6743;2015;7;12019000;21;160;MG;727600;122062;122061608;46569840;3.26;1
6744;2015;8;12019000;21;827;RO;227600;1982;1981606;763097;3.55;0
6745;2015;9;12019000;21;160;PR;917800;381077;381075906;144806037;3.93;1
6746;2015;3;12019000;21;628;RO;210200;25068;25068080;9644145;3.08;1
6747;2015;11;12019000;21;776;PR;917800;1386;1386820;859192;3.81;0
6748;2015;9;12019000;21;160;PA;217602;500;500000;185795;3.93;0
6749;2015;5;12019000;21;455;PR;917800;5781;5780060;2347892;3.08;0
6750;2015;8;12019000;21;573;MT;227600;24485;24485375;10318872;3.55;1
6751;2015;5;12019000;21;23;TO;217602;14657;14657000;5541225;3.08;1
6752;2015;6;12019000;21;573;PR;1017700;442;442367;172749;3.12;0
6753;2015;9;12019000;21;160;MG;1017700;16000;16000000;6016000;3.93;1
6754;2015;8;12019000;21;573;RO;227600;1365;1365000;575252;3.55;0
6755;2015;5;12019000;21;53;PI;327600;6562;6561975;2531151;3.08;0
6756;2015;5;12019000;21;372;MG;817800;6400;6400000;2542986;3.08;0
6757;2015;4;12019000;21;676;MS;925251;1491;1491490;643742;3.04;0
6758;2015;7;12019000;21;160;RO;227600;55728;55728055;20812287;3.26;1
6759;2015;7;12019000;21;160;MT;727600;94404;94404563;36475640;3.26;1
6760;2015;9;12019000;21;160;TO;327600;50817;50816827;19665704;3.93;1
6761;2015;3;12019000;21;573;RR;227600;2465;2464705;970157;3.08;0
6762;2015;9;12019000;21;160;SC;927700;21405;21404044;8165099;3.93;1
6763;2015;10;12019000;21;776;MA;327600;18926;18927307;7352424;3.88;1
6764;2015;5;12019000;21;776;MS;817800;32595;32595318;13044701;3.08;1
6765;2015;10;12019000;21;160;SP;817800;66652;66651715;23729744;3.88;1
6766;2015;5;12019000;21;160;MG;917800;0;485;184;3.08;0
6767;2015;4;12019000;21;160;TO;517600;55155;55154347;21631376;3.04;1
6768;2015;5;12019000;21;23;ND;217602;2482;2482000;938345;3.08;0
6769;2015;6;12019000;21;190;PR;917800;2000;2000000;810760;3.12;0
6770;2015;5;12019000;21;53;MT;210200;32670;32670000;12465753;3.08;1
6771;2015;4;12019000;21;240;MA;517600;79;78830;30284;3.04;0
6772;2015;6;12019000;21;160;SC;1017700;20363;20362720;7982992;3.12;1
